Central,Recurso,Punto_de_ medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Molino,Agua potable,Villa,777938,9714322,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 16:42,1,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Semestral,NTE INEN_1108,Color real,20/03/2018 16:18,30,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 16:18,0.21,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Semestral,NTE INEN_1108,DBO5,20/03/2018 16:18,1.14,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Semestral,NTE INEN_1108,DQO,20/03/2018 16:18,1.98,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 16:18,1,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Semestral,NTE INEN_1108,Color real,20/03/2018 15:42,32,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 15:42,0.79,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Semestral,NTE INEN_1108,DBO5,20/03/2018 15:42,1.26,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Semestral,NTE INEN_1108,DQO,20/03/2018 15:42,2.1,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 15:42,30.9,
Molino,Agua potable,Taller_automotriz,777492,9714606,Semestral,NTE INEN_1108,Color real,20/03/2018 16:07,34,
Molino,Agua potable,Taller_automotriz,777492,9714606,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 16:07,0.18,
Molino,Agua potable,Taller_automotriz,777492,9714606,Semestral,NTE INEN_1108,DBO5,20/03/2018 16:07,1.44,
Molino,Agua potable,Taller_automotriz,777492,9714606,Semestral,NTE INEN_1108,DQO,20/03/2018 16:07,2.05,
Molino,Agua potable,Taller_automotriz,777492,9714606,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 16:07,1,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Color real,20/03/2018 15:25,24,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 15:25,0.88,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,DBO5,20/03/2018 15:25,1.53,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,DQO,20/03/2018 15:25,2.97,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 15:25,1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.95,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777173,9714477,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,81.6,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,1.75,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,1,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.33,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,21.6,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Color real,27/12/2018 0:00,1,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Turbiedad,27/12/2018 0:00,0.94,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,DBO5,27/12/2018 0:00,2,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,DQO,27/12/2018 0:00,4,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Coliformes fecales,27/12/2018 0:00,1,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Hierro,27/12/2018 0:00,0.25,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Color real,27/12/2018 0:00,1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,Color real,26/12/2018 0:00,1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,Turbiedad,26/12/2018 0:00,0.97,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,DBO5,26/12/2018 0:00,2,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,DQO,26/12/2018 0:00,4,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,Coliformes fecales,26/12/2018 0:00,1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Anual,NTE INEN_1108,Hierro,26/12/2018 0:00,0.25,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Cocina,777681,9714646,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.1,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Villa,777938,9714322,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.12,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.21,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,71.2,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Casa_de_máquinas,771733,9714477,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,2295,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Taller_automotriz,777492,9714606,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.14,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Coliformes fecales,16/09/2019 15:12,1,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Color real,16/09/2019 15:12,1,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DBO5,16/09/2019 15:12,2,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DQO,16/09/2019 15:12,4,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Hierro,16/09/2019 15:12,0.25,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Turbiedad,16/09/2019 15:12,0.34,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 9:30,1.1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Semestral,NTE INEN_1108,Color real,30/08/2020 9:30,0,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Semestral,NTE INEN_1108,Hierro,30/08/2020 9:30,0,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 9:30,0.7,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 9:50,1.1,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Semestral,NTE INEN_1108,DBO5,30/08/2020 9:50,2.08,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Semestral,NTE INEN_1108,DQO,30/08/2020 9:50,13,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 9:50,0.7,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 10:15,1.1,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,DBO5,30/08/2020 10:15,0,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,DQO,30/08/2020 10:15,0,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,Color real,30/08/2020 10:15,0,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,Hierro,30/08/2020 10:15,0,
Molino,Agua potable,Campamento_malvinas,777787,9714460,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 10:15,0.7,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 10:35,1.1,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,DBO5,30/08/2020 10:35,1.04,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,DQO,30/08/2020 10:35,12,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,Color real,30/08/2020 10:35,0,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,Hierro,30/08/2020 10:35,0,
Molino,Agua potable,Cocina,777681,9714646,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 10:35,91.3,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 17:30,1.1,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,DBO5,30/08/2020 17:30,0,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,DQO,30/08/2020 17:30,0,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Color real,30/08/2020 17:30,0,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Hierro,30/08/2020 17:30,0,
Molino,Agua potable,Edificio_control,776877,9714976,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 17:30,1.11,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,Coliformes fecales,30/08/2020 18:20,1.1,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,DBO5,30/08/2020 18:20,0,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,DQO,30/08/2020 18:20,0,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,Color real,30/08/2020 18:20,0,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,Hierro,30/08/2020 18:20,0,
Molino,Agua potable,Cafetería_casa_de_máquinas 2,777099,9714860,Semestral,NTE INEN_1108,Turbiedad,30/08/2020 18:20,0.7,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Coliformes fecales,21/11/2020 15:50,1.1,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,DBO5,21/11/2020 15:50,0,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,DQO,21/11/2020 15:50,0,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Color real,21/11/2020 15:50,0,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Hierro,21/11/2020 15:50,0,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Turbiedad,21/11/2020 15:50,0.7,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Coliformes fecales,21/11/2020 19:40,1.1,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,DBO5,21/11/2020 19:40,0,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,DQO,21/11/2020 19:40,0,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Color real,21/11/2020 19:40,0,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Hierro,21/11/2020 19:40,0,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Turbiedad,21/11/2020 19:40,0.7,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 8:20,1.1,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DBO5,22/11/2020 8:20,0,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DQO,22/11/2020 8:20,0,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Color real,22/11/2020 8:20,0,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Hierro,22/11/2020 8:20,0,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Turbiedad,22/11/2020 8:20,0.7,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 9:10,1.1,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DBO5,22/11/2020 9:10,0,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DQO,22/11/2020 9:10,0,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,22/11/2020 9:10,0,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Hierro,22/11/2020 9:10,0,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,22/11/2020 9:10,0.7,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 13:35,1.1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DBO5,22/11/2020 13:35,0,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DQO,22/11/2020 13:35,0,
