Central,Recurso,Punto_de_ medición,X_coord,Y_coord,Frecuencia ,Norma_tabla,Parámetro,Fecha,Medición,Observación
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Color real,22/11/2020 13:35,0,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Hierro,22/11/2020 13:35,0,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Turbiedad,22/11/2020 13:35,0.7,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 15:40,1.1,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,DBO5,22/11/2020 15:40,0,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,DQO,22/11/2020 15:40,0,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Color real,22/11/2020 15:40,0,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Hierro,22/11/2020 15:40,0,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Turbiedad,22/11/2020 15:40,0.7,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Coliformes fecales,15/05/2021 14:00,1.1,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Hierro,15/05/2021 14:00,1.7,
Molino,Agua potable,Barrio_misceláneos,777602,9714718,Anual,NTE INEN_1108,Turbiedad,15/05/2021 14:00,0.7,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Coliformes fecales,15/05/2021 12:30,1.1,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Color real,15/05/2021 12:30,6,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Hierro,15/05/2021 12:30,1.7,
Molino,Agua potable,Baño_de_cocina,777678,9714686,Anual,NTE INEN_1108,Turbiedad,15/05/2021 12:30,0.7,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Coliformes fecales,15/05/2021 17:52,1.1,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DBO5,15/05/2021 17:52,0.69,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,DQO,15/05/2021 17:52,10,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Hierro,15/05/2021 17:52,1.7,
Molino,Agua potable,Edificio_control,776877,9714976,Anual,NTE INEN_1108,Turbiedad,15/05/2021 17:52,0.7,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,15/05/2021 15:30,1.1,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,15/05/2021 15:30,6,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DBO5,15/05/2021 15:30,0.37,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Hierro,15/05/2021 15:30,1.7,
Molino,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,15/05/2021 15:30,0.7,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Coliformes fecales,16/05/2021 13:25,1.1,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Color real,16/05/2021 13:25,6,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,DQO,16/05/2021 13:25,4,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Hierro,16/05/2021 13:25,1.7,
Molino,Agua potable,Planta_de_agua_potable,777949,9714137,Anual,NTE INEN_1108,Turbiedad,16/05/2021 13:25,0.7,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Coliformes fecales,15/05/2021 12:10,1.1,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Color real,15/05/2021 12:10,6,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Hierro,15/05/2021 12:10,1.7,
Molino,Agua potable,Pinos_villa 14,778013,9714278,Anual,NTE INEN_1108,Turbiedad,15/05/2021 12:10,0.7,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Semestral,NTE INEN_1108,Color real,20/03/2018 9:16,14,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 9:16,0.37,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Semestral,NTE INEN_1108,DBO5,20/03/2018 9:16,1.29,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Semestral,NTE INEN_1108,DQO,20/03/2018 9:16,3.08,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 9:16,7.5,
Sopladora,Agua potable,Campamento,783422,9711823,Semestral,NTE INEN_1108,Color real,20/03/2018 9:48,21,
Sopladora,Agua potable,Campamento,783422,9711823,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 9:48,0.24,
Sopladora,Agua potable,Campamento,783422,9711823,Semestral,NTE INEN_1108,DBO5,20/03/2018 9:48,1.02,
Sopladora,Agua potable,Campamento,783422,9711823,Semestral,NTE INEN_1108,DQO,20/03/2018 9:48,2.44,
Sopladora,Agua potable,Campamento,783422,9711823,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 9:48,1,
Sopladora,Agua potable,Comedor,783452,9711789,Semestral,NTE INEN_1108,Color real,20/03/2018 9:55,12,
Sopladora,Agua potable,Comedor,783452,9711789,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 9:55,0.22,
Sopladora,Agua potable,Comedor,783452,9711789,Semestral,NTE INEN_1108,DBO5,20/03/2018 9:55,1.05,
Sopladora,Agua potable,Comedor,783452,9711789,Semestral,NTE INEN_1108,DQO,20/03/2018 9:55,3.27,
Sopladora,Agua potable,Comedor,783452,9711789,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 9:55,1,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Semestral,NTE INEN_1108,Color real,20/03/2018 12:10,10,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 12:10,0.51,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Semestral,NTE INEN_1108,DBO5,20/03/2018 12:10,1.92,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Semestral,NTE INEN_1108,DQO,20/03/2018 12:10,3.42,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 12:10,1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Semestral,NTE INEN_1108,Color real,20/03/2018 11:45,13,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 11:45,0.59,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Semestral,NTE INEN_1108,DBO5,20/03/2018 11:45,1.35,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Semestral,NTE INEN_1108,DQO,20/03/2018 11:45,3.93,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 11:45,1,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Semestral,NTE INEN_1108,Color real,20/03/2018 13:00,10,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Semestral,NTE INEN_1108,Turbiedad,20/03/2018 13:00,1.27,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Semestral,NTE INEN_1108,DBO5,20/03/2018 13:00,1.17,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Semestral,NTE INEN_1108,DQO,20/03/2018 13:00,3.13,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Semestral,NTE INEN_1108,Coliformes fecales,20/03/2018 13:00,1,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,1,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,0.48,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,8.6,
Sopladora,Agua potable,Casa_de_máquinas,783740,9712914,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,1,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,0.88,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,4.1,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,4,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,10.7,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,3,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,0.35,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,1,
Sopladora,Agua potable,Comedor,783452,9711789,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,1,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,0.13,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,1,
Sopladora,Agua potable,Campamento,783422,9711823,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Color real,28/12/2018 0:00,1,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Turbiedad,28/12/2018 0:00,0.16,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,DBO5,28/12/2018 0:00,2,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,DQO,28/12/2018 0:00,4,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Coliformes fecales,28/12/2018 0:00,1,
Sopladora,Agua potable,Planta_de_agua_potable,783250,9711790,Anual,NTE INEN_1108,Hierro,28/12/2018 0:00,0.25,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,4,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,2.81,
Sopladora,Agua potable,Casa de maquinas_oficina,781709,9713383,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,13.2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,0.38,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,0.85,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Coliformes fecales,17/09/2019 11:19,1,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Color real,17/09/2019 11:19,6,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DBO5,17/09/2019 11:19,2,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,DQO,17/09/2019 11:19,4,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Hierro,17/09/2019 11:19,1.26,
Sopladora,Agua potable,Edificio_de_control,781715,9713383,Anual,NTE INEN_1108,Turbiedad,17/09/2019 11:19,0.63,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,01/09/2020 11:25,1.1,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Color real,01/09/2020 11:25,14,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,DBO5,01/09/2020 11:25,0.63,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,DQO,01/09/2020 11:25,4,
Sopladora,Agua potable,Casa_de_máquinas_planta de tratamiento,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,01/09/2020 11:25,1.5,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,01/09/2020 14:35,1.1,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Color real,01/09/2020 14:35,13,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,DBO5,01/09/2020 14:35,6,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,DQO,01/09/2020 14:35,16,
Sopladora,Agua potable,Casa_de_máquinas_cafetería,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,01/09/2020 14:35,0.86,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Coliformes fecales,02/09/2020 12:30,1.1,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Color real,02/09/2020 12:30,36,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,DBO5,02/09/2020 12:30,0.9,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,DQO,02/09/2020 12:30,4,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Semestral,NTE INEN_1108,Turbiedad,02/09/2020 12:30,3.94,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 11:30,1.1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DBO5,22/11/2020 11:30,0,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,DQO,22/11/2020 11:30,0,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,22/11/2020 11:30,10,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,22/11/2020 11:30,0.7,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,22/11/2020 18:35,1.1,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DBO5,22/11/2020 18:35,0,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,DQO,22/11/2020 18:35,0,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,22/11/2020 18:35,16,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,22/11/2020 18:35,0.7,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,23/11/2020 12:30,1.1,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Color real,23/11/2020 12:30,24,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,DBO5,23/11/2020 12:30,46.5,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,DQO,23/11/2020 12:30,196,
Sopladora,Agua potable,Patio_de_maniobras,781001,9713876,Anual,NTE INEN_1108,Turbiedad,23/11/2020 12:30,1.04,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 9:45,1.1,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Color real,14/05/2021 9:45,14,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Hierro,14/05/2021 9:45,1.7,
Sopladora,Agua potable,Planta de agua potable_casa de máquinas,781001,9713876,Anual,NTE INEN_1108,Turbiedad,14/05/2021 9:45,1.85,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 10:35,1.1,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Color real,14/05/2021 10:35,12,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Hierro,14/05/2021 10:35,1.7,
Sopladora,Agua potable,Cafetería,777186,9714900,Anual,NTE INEN_1108,Turbiedad,14/05/2021 10:35,0.95,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Coliformes fecales,14/05/2021 19:00,1.1,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Color real,14/05/2021 19:00,18,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Hierro,14/05/2021 19:00,1.7,
Sopladora,Agua potable,Baño_sala_de_reporte,781001,9713876,Anual,NTE INEN_1108,Turbiedad,14/05/2021 19:00,3.95,
